"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Franklin County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
nklin,Bangor (Town),.2 MI E JCT SH 11B & CR10,11B 11B72021103 LITT SALMON RIVER,NYSDOT,1935,08/31/2017,FO,5.79
nklin,Bangor (Town),.5 MI E JCT SH 11B & CR13,11B 11B72021123 EB LIT SALMON RVR,NYSDOT,1949,08/31/2017,N,6.27
nklin,Bangor (Town),1 MI S OF WEST BANGOR,"CR 10, CROOKS ROA DEVELIN BROOK",30 - County,1962,11/15/2016,N,4.93
nklin,Bangor (Town),2.4 MI NW OF WEST BANGOR,CR 16 TRIB LIT SALMON R,30 - County,2010,11/15/2016,N,7.00
nklin,Bangor (Town),2.2 MI NW OF WEST BANGOR,CR 16 BACON RD LITT SALMON RIVER,30 - County,1951,11/29/2016,SD,5.08
nklin,Bangor (Town),.5 MI S OF COOKS CORNERS,"CR 3, COOKS CORNE W BR DEER CREEK",30 - County,2011,11/07/2016,N,7.00
nklin,Bangor (Town),.2 MI N JCT SH 11B & CR53,"CR 53, BANGOR RD E B LIT SALMON RV",30 - County,1935,05/10/2016,N,5.70
nklin,Bangor (Town),2.4 MI NE OF BRUSHTON,"CR 8, FAY - BRUSH LITTLE SALMON RVR",30 - County,1936,10/19/2016,N,5.86
nklin,Bangor (Town),2 MI N OF NORTH BANGOR,"CR 8, FAY-BRUSHTO WEST BR DEER CRK",30 - County,1990,11/01/2016,SD,3.67
nklin,Bangor (Town),.7MI NW WEST BANGOR,GALLOP ROAD LITTLE SALMON RIV,30 - County,1963,10/06/2016,N,5.27
nklin,Bangor (Town),3.6 MI NE OF NORTH BANGOR,PREMO ROAD E BR DEER CREEK,30 - County,1968,11/01/2016,N,5.76
nklin,Bangor (Town),.7 MI NE OF WEST BANGOR,TAYLOR RD E BR LIL SALMON R,30 - County,1951,06/16/2016,FO,4.47
nklin,Bellmont (Town),.5 MI W OF BRAINARDSVILLE,BRAINARDSVILLE RD CHATEAUGAY RIVER,30 - County,2001,08/21/2017,N,7.00
nklin,Bellmont (Town),3.6 MI W OF BRAINARDSVLLE,BRAINARDSVILLE RD LITTL TROUT RIVER,30 - County,2001,09/06/2017,N,6.47
nklin,Bellmont (Town),.2 MI W OF THE FORGE,BUNKER HILL ROAD CHATEAUGAY RIVER,30 - County,1955,05/25/2017,SD,5.50
nklin,Bellmont (Town),1.2 MI NE BELLMONT CENTER,COUNTY ROAD 33 LITTLE TROUT RIVE,30 - County,1939,11/29/2016,N,5.15
nklin,Bellmont (Town),3.6 MILES EAST OF MALONE,"CR 24, BRAINARDSV TROUT RIVER",30 - County,2002,06/15/2016,N,7.00
nklin,Bellmont (Town),.2 MI W OF MOUNTAIN VIEW,CR 27 SALMON RIVER,30 - County,1957,07/25/2016,N,6.00
nklin,Bellmont (Town),2.6 MI SW MOUNTAIN VIEW,"CR 27, POND ROAD HATCH BROOK",30 - County,1987,06/07/2016,N,6.33
nklin,Bellmont (Town),.7 MILE S OF OWLS HEAD,"CR 27, POND ROAD INGRAHAM STREAM",30 - County,1939,06/07/2016,N,4.94
nklin,Bellmont (Town),3.1 MI W OF THE FORGE,CROMP RD LITTLE TROUT RVR,30 - County,1972,09/13/2016,N,6.71
nklin,Bellmont (Town),2.9MI SW BELLMONT CENTER,MOODY ROAD TROUT RIVER,30 - County,1941,08/21/2017,N,6.81
nklin,Bellmont (Town),MOUNTAIN VIEW,MOUNTAIN VIEW RD MTN.VIEW LK.OUTLT,30 - County,1899,08/30/2017,FO,6.30
nklin,Bombay (Town),S H 37 AT RAQUETTE RIVER,3737 72031003 RAQUETTE RIVER,NYSDOT,2004,11/16/2016,N,6.65
nklin,Bombay (Town),IN HOGANSBURG,37  37 72031030 ST REGIS RIVER,NYSDOT,1990,11/16/2016,N,6.04
nklin,Bombay (Town),1.25 MI S OF HOGANSBURG,37C 37C72021008 TRIB ST REGIS RVR,NYSDOT,2004,09/21/2016,N,6.46
nklin,Bombay (Town),.5 MI EAST OF BOMBAY,CR 4 BR BOMBAY LITTLE SALMON RVR,30 - County,1941,10/25/2016,N,6.07
nklin,Bombay (Town),.1 MILE W OF SOUTH BOMBAY,"CR32, S.BOMBAY RD LITT SALMON RIVER",30 - County,1947,10/26/2015,N,6.64
nklin,Bombay (Town),4.2 MI SE OF BOMBAY,QUAIN ROAD W BR DEER CREEK,30 - County,1973,08/15/2016,SD,5.00
nklin,Bombay (Town),.2 MI S OF BOMBAY,RIVER RD LITTLE SALMON RVR,30 - County,1967,07/19/2016,N,5.09
nklin,Bombay (Town),1.9 MILES SOUTH OF BOMBAY,SCANLON ROAD LITT SALMON RIVER,30 - County,1976,10/17/2016,N,4.79
nklin,Brandon (Town),JCT CR 12 & CR 13,"CR 12, SKERRY ROA LITTLE SALMON RVR",30 - County,2004,12/06/2016,N,5.96
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Franklin County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
nklin,Brandon (Town),3 MILES SW OF SKERRY,NYSDEC TRUCK ROAD DEER RIVER,2C - NYS Dept of,1973,09/06/2017,N,6.46
"",,,,Environmental Conservation,,,,
nklin,Brandon (Town),5.5 MI.E.DICKINSON CENTER,REYNOLDSTON ROAD DEER RIVER,30 - County,1951,10/06/2016,FO,4.69
nklin,Brandon (Town),2.4 MI S OF BANGOR,TRIPPANY ROAD LITTLE SALMON RVR,30 - County,1964,11/15/2016,N,5.41
nklin,Brighton (Town),1.7MI NE PAUL SMITHS,WHITE PINE ROAD OSGOOD POND INLET,30 - County,2012,06/09/2016,N,7.00
nklin,Brushton (Village),2.5 MI NE JCT US11 & SH95,11  11 72071061 LITT SALMON RIVER,NYSDOT,1928,10/06/2015,SD,4.11
nklin,Burke (Town),.1 MI NE JCT US 11 & CR22,11  11 72071241 LITTL TROUT RIVER,NYSDOT,1967,06/22/2017,N,6.44
nklin,Burke (Town),1.2 MI S OF BURKE,COUNTY ROAD 36 LITTLE TROUT RVR,30 - County,1941,10/04/2016,SD,5.21
nklin,Burke (Town),2.4MI N THAYER CORNERS,EAST ROAD ALLEN BROOK,30 - County,1963,04/21/2016,N,4.98
nklin,Burke (Town),3 MI E OF MALONE,PANNUZIO ROAD TROUT RIVER,30 - County,1992,04/17/2017,FO,6.50
nklin,Burke (Town),1.4MI NW BURKE CENTER,SPENCER ROAD ALDER BROOK,40 - Town,1960,04/21/2016,N,5.19
nklin,Burke (Town),2.4MI SW BURKE,VINCENT ROAD COLLINS BROOK,30 - County,1943,07/18/2016,N,4.79
nklin,Burke (Village),BURKE,CR23MALONECHATEAU LITTLE TROUT RIVE,30 - County,1935,09/01/2016,N,6.67
nklin,Chateaugay (Town),JCT RTE 11 &CHATEAUGAY R,11  11 72071293 CHATEAUGAY RIVER,NYSDOT,1989,09/14/2016,SD,7.00
nklin,Chateaugay (Town),1.7 MI NE OF THAYER CORNE,BRAYTON HOLLOW RD CHATEAUGAY RIVER,30 - County,1969,06/15/2016,FO,6.07
nklin,Chateaugay (Town),2.6 MI NE OF THAYER CRNRS,COUNTY ROAD 35 MARBLE RIVER,30 - County,2003,09/27/2017,N,7.00
nklin,Chateaugay (Town),1 MI N INT US11 & NY374,COUNTY ROAD 52 MARBLE RIVER,30 - County,1922,06/22/2017,N,6.00
nklin,Chateaugay (Town),0.5 MI NE OF CHATEAUGAY,EARLVILLE ROAD MARBLE RIVER,30 - County,1981,07/18/2016,N,5.00
nklin,Chateaugay (Town),3.4 MI NE OF CHATEAUGAY,MCCORMICK ROAD HINCHIN BROOK,30 - County,1985,05/03/2016,SD,5.12
nklin,Chateaugay (Town),1 MI SW OF CHATEAUGAY,PULP MILL ROAD CHATEAUGAY RIVER,30 - County,2011,05/25/2017,N,7.00
nklin,Chateaugay (Town),3.1MI N THAYER CORNERS,SAM COOK ROAD CHATEAUGAY RIVER,30 - County,1949,11/04/2015,N,6.56
nklin,Chateaugay (Town),1 MILE WEST OF ROUTE 374,SANDY KNOLL ROAD COLLINS BROOK,40 - Town,1989,04/21/2016,N,5.00
nklin,Chateaugay (Village),0.3 MI E JCT US 11 + SH 3,11  11 72041305 BOARDMAN BROOK,NYSDOT,1937,05/03/2016,N,5.00
nklin,Constable (Town),5.1 MI N JCT SH 30 & US 1,30  30 72091726 TROUT RIVER,NYSDOT,1994,04/12/2016,N,6.35
nklin,Constable (Town),5.8 MI N JCT RTS 30 + 11,30  30 72091734 COONEY BROOK,NYSDOT,1931,08/16/2017,N,5.58
nklin,Constable (Town),7.3 MI N JCT RTS 30 & 11,30  30 72091748 TROUT RIVER,NYSDOT,1997,08/16/2017,N,6.86
nklin,Constable (Town),.25 MI WEST OF CONSTABLE,122 122 72011052 TROUT RIVER,NYSDOT,1986,08/21/2017,N,7.00
nklin,Constable (Town),.2 MI E JCT SH122 & SH 30,122 122 72011055 TRIB TROUT RIVER,NYSDOT,1986,08/16/2017,N,7.00
nklin,Constable (Town),2 MI NW OF BURKE CENTER,122 122 72011093 TRB LITT TROUT RV,NYSDOT,1986,06/22/2017,N,7.00
nklin,Constable (Town),2.6 MI NW OF MALONE,CARGIN ROAD SALMON RIVER,30 - County,2008,08/21/2017,FO,6.92
nklin,Constable (Town),3.1 MI EAST OF CONSTABLE,CONBUR TOWN LINE LITTLE TROUT RVR,30 - County,1991,06/22/2017,FO,5.58
nklin,Constable (Town),1.2 MI NE OF CONSTABLE,COVEYTOWN RD LITTLE TROUT RVR,30 - County,1966,05/31/2017,SD,3.61
nklin,Constable (Town),2.4 MI S OF CONSTABLE,"CR #28, TOWN LINE TROUT RIVER",30 - County,1936,06/02/2016,SD,5.12
nklin,Constable (Town),1MI N CONSTABLE,POPLAR STREET LITTLE TROUT RIVE,30 - County,1972,08/30/2016,N,6.52
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Franklin County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
nklin,Constable (Town),.5 MI SE OF TROUT RIVER,STEBINS RD TROUT RIVER,30 - County,1966,08/30/2016,N,5.88
nklin,Dickinson (Town),1.7 MI NE DICKINSON CENTR,CHURCH ROAD DEER RIVER,40 - Town,1920,11/15/2016,SD,4.60
nklin,Dickinson (Town),IN DICKINSON CENTER,COUNTY ROAD 5 DEER RIVER,30 - County,1997,08/30/2017,N,6.28
nklin,Dickinson (Town),.2 MI E OF ALBURG,HAZEN RD ALBURG BROOK,30 - County,1998,08/10/2016,N,6.67
nklin,Dickinson (Town),3.6 MI E OF DICKINSON CNT,NYSDEC TRUCK ROAD DEER RIVER,2C - NYS Dept of,1939,09/06/2017,FO,5.98
