"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Hamilton County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
ilton,Arietta (Town),2.3 MI W JCT SH 8 & SH 10,88 22091128 SHERIFF LAKE OUTL,NYSDOT,1950,10/02/2015,SD,5.11
ilton,Arietta (Town),1.3 MI W JCT SH 10 & SH 8,88 22091138 PISECO LAKE OUTLT,NYSDOT,1950,06/16/2017,N,5.48
ilton,Arietta (Town),4.2 MI NE JCT RTS 8 & 10,88 22091188 ROGERS BROOK,NYSDOT,1950,10/16/2015,N,5.51
ilton,Arietta (Town),1 MI N HAMILTON CO LINE,10  10 22051016 W B SACANDAGA RVR,NYSDOT,1930,06/27/2016,SD,4.86
ilton,Arietta (Town),2 MI N HAMILTON CO LINE,10  10 22051027 W BR SACANDAGA RI,NYSDOT,1969,10/26/2016,N,6.45
ilton,Arietta (Town),1 MI S JCT RTS 8 & 10,10  10 22051135 PISECO LAKE OUTLE,NYSDOT,1969,09/15/2016,N,5.57
ilton,Arietta (Town),11.2 MI SW RTS 28 & 28N,28  28 22091153 S INLET RAQUETTE,NYSDOT,1929,09/26/2016,SD,4.10
ilton,Arietta (Town),.1 MILE EAST OF PISECO,CR24 OLD PISECO ROAD COLD STREAM,30 - County,1931,06/06/2017,SD,5.23
ilton,Arietta (Town),.3 MILE SE OF PISECO,CR24 OLD PISECO ROAD FALL STREAM,30 - County,1931,06/06/2017,SD,5.07
ilton,Arietta (Town),.2 MILE WEST OF PISECO,CR24 OLD PISECO ROAD MILL STREAM,30 - County,1931,06/06/2017,SD,4.96
ilton,Arietta (Town),3.5 MILES SW OF SPY LAKE,CR24 OLD PISECO ROAD OLD FLOW,30 - County,1937,09/09/2015,N,4.73
ilton,Arietta (Town),.9 MILE NORTH OF PISECO,HASKELL ROAD COLD STREAM,30 - County,1960,08/22/2016,SD,4.04
ilton,Arietta (Town),2.3 MI SW S TIP FERRIS LK,POWLEY ROAD EAST CANADA CREEK,30 - County,1911,08/22/2016,SD,3.54
ilton,Benson (Town),1.6 MI S JCT SH 8 & SH 30,30  30 22061006 WEST STONEY CREEK,NYSDOT,2006,10/14/2016,N,6.81
ilton,Benson (Town),1.5 MI S JCT RTS 8 & 30,30  30 22061010 SACANDAGA RIVER,NYSDOT,2001,08/18/2015,N,6.49
ilton,Benson (Town),1.7 MILES EAST OF BENSON,COUNTY ROAD 6 HATCH BROOK,30 - County,1944,09/29/2015,N,4.25
ilton,Benson (Town),2.3 MI W BENSON,COUNTY ROAD 6 N BR W STONY CRK,30 - County,1944,08/29/2016,N,5.19
ilton,Benson (Town),2.4 MILES EAST OF BENSON,STORER ROAD N BR W STONY CRK,30 - County,1990,07/07/2015,SD,4.05
