"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Westchester County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
stchester,Ardsley (Village),JCT I87 & SH9A @ ARDSLEY,87IX 9A 9A  87032022,2L - NYS Thruway Authority,1954,05/04/2016,FO,5.54
stchester,Ardsley (Village),2.4 MI S JCT I87 & SMRP,87IX SAW MILL RIVER,2L - NYS Thruway Authority,1953,07/06/2016,N,7.00
stchester,Ardsley (Village),1.6 MI S JCT I87 & SMRP,87IX SAW MILL RIVER,2L - NYS Thruway Authority,1953,06/07/2017,N,6.00
stchester,Ardsley (Village),2.3 MI S JCT RTS I87&SMRP,ASHFORD AVENUE 87IX,30 - County,1950,09/27/2016,SD,3.64
stchester,Ardsley (Village),AT ARDSLEY,ELM STREET SAWMILL RIVER,30 - County,1953,08/02/2017,N,6.23
stchester,Bedford (Town),3.0 MI S JCT RTS 22+172,22  22 87034159 STONE HILL RIVER,NYSDOT,1927,06/29/2016,N,6.15
stchester,Bedford (Town),.1 MI S JCT SH 22 & SH 35,22  22 87034192 CROSS RIVER,NYSDOT,2002,07/27/2016,N,6.05
stchester,Bedford (Town),0.2 MI W JCT RTS 35+I684,35  35 87012131 MUSCOOT RESERVOIR,NYSDOT,1968,11/17/2016,N,5.19
stchester,Bedford (Town),JCT RTS I684+35,35  35 87012132 684I684I87011178,NYSDOT,1966,07/26/2016,SD,5.39
stchester,Bedford (Town),.1 MI W JCT SH 35 + I684,35  35 87012132 MNRR HA  LINE,NYSDOT,1967,08/11/2016,N,5.71
stchester,Bedford (Town),2.5 MI S JCT RTS 117+35,117 117 87011145 MNRR HA LINE,NYSDOT,1942,06/19/2017,FO,
stchester,Bedford (Town),2.4 MI S JCT RTS 117+35,117 117 87011146 987D 987D87012305,NYSDOT,1942,07/11/2016,FO,5.64
stchester,Bedford (Town),1 MI NE JCT SH 22 & SH121,121 121 87011010 STONE HILL RIVER,NYSDOT,2002,06/07/2016,N,6.85
stchester,Bedford (Town),JCT RTS I684+172,684I684I87011126 172 172 87011021,NYSDOT,1971,07/07/2017,N,5.74
stchester,Bedford (Town),JCT RTS I684+172,684I684I87011126 172 172 87011021,NYSDOT,1971,07/07/2017,N,5.95
stchester,Bedford (Town),1.4 MI N I684 - EXIT 4,684I684I87011140 BROAD BROOK,NYSDOT,1968,09/08/2016,N,5.33
stchester,Bedford (Town),1.4 MI N EXIT 4 OF I684,684I684I87011140 BROAD BROOK,NYSDOT,1968,09/08/2016,N,4.67
