"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Niagara County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
gara,Barker (Village),6.5 MI N JCT SH148 &SH104,148 148 54011068 GOLDEN HILL CREEK,30 - County,1958,11/21/2016,N,6.33
gara,Cambria (Town),.1 MI W JCT SH 93 & SH425,93  93 54011120 EB TWELVEMILE CRK,NYSDOT,2003,11/12/2015,N,6.45
gara,Cambria (Town),0.8 MI W JCT RTS 104 +425,104 104 54012134 TWELVEMILE CREEK,NYSDOT,2006,08/10/2016,N,6.85
gara,Cambria (Town),2.4 MI S JCT SH429 &SH104,UPPER MOUNTAIN RD 429 429 54012072,NYSDOT,1970,08/08/2017,N,6.61
gara,Hartland (Town),1.4 MI E JCT RTS 104 +148,104 104 54012314 JOHNSON CREEK,NYSDOT,2002,12/05/2016,N,6.67
gara,Hartland (Town),2.6 MI N JCT RTS 269 &104,269 269 54011026 JOHNSON CREEK,NYSDOT,1931,10/26/2016,N,6.68
gara,Hartland (Town),3.0 MI N JCT RTS 269 &104,269 269 54011028 JOHNSON CK BR,NYSDOT,1931,11/02/2016,N,6.64
gara,Hartland (Town),1.7 MI S JCT SH271 &SH104,271 271 54011016 BRANCH JEDDO CRK,30 - County,1961,08/24/2016,N,6.00
gara,Hartland (Town),1.9 MI N OF JOHNSON CREEK,BRADLEY ROAD MUD CREEK,40 - Town,1985,08/24/2016,N,6.00
gara,Hartland (Town),3.4 MI NW OF JOHNSON CRK,CARMEN ROAD JOHNSON CREEK,30 - County,1968,10/14/2016,SD,4.28
gara,Hartland (Town),2.7 MI E OF WRIGHTS CRNRS,DALE ROAD EB EIGHTEEN MI CK,30 - County,2004,06/21/2016,N,7.00
gara,Hartland (Town),2.7 MILES NW OF JEDDO,DRUM ROAD JOHNSON CREEK,30 - County,2010,10/11/2016,N,6.89
gara,Hartland (Town),.2 MI SOUTH OF HARTLAND,HARTLAND ROAD EIGHTEEN MILE CRK,30 - County,1958,08/30/2016,N,6.50
gara,Hartland (Town),1.1 MI N OF JOHNSON CREEK,JOHNSON CREEK RD JOHNSON CREEK,30 - County,1986,09/12/2016,N,6.19
gara,Hartland (Town),2.2 MI N OF JOHNSON CREEK,JOHNSON CRK ROAD MUD CREEK,40 - Town,1983,11/21/2016,N,6.22
gara,Hartland (Town),1.1 MI WEST OF HARTLAND,ORANGEPORT ROAD E B 18 MILE CREEK,30 - County,1988,09/12/2016,N,6.45
gara,Hartland (Town),.8 MI NORTH OF MIDDLEPORT,PEARSON ROAD JEDDO CREEK,30 - County,2009,10/30/2015,N,6.48
gara,Hartland (Town),1.5 MI W OF JOHNSON CREEK,QUAKER ROAD EIGHTEEN MILE CRK,30 - County,1950,10/04/2016,N,6.04
gara,Hartland (Town),1.5 MI NORTH OF GASPORT,QUAKER ROAD EIGHTEENMILE CRK,30 - County,1982,09/07/2016,N,6.29
gara,Hartland (Town),2.8 MILES NW OF JEDDO,SEAMAN ROAD JOHNSON CREEK,30 - County,2010,10/11/2016,N,7.00
gara,Hartland (Town),3 MI EAST OF WRIGHTS CORS,WHEELER ROAD EIGHTEEN MILE CRK,30 - County,2007,11/10/2015,N,6.59
gara,Lewiston (Town),0.5 MI N JCT RTS 104 & 61,104  104 54012010 RBT MOSES PWRPLNT,2P - NYS Power Authority,1960,11/07/2016,N,4.44
gara,Lewiston (Town),0.1 MI S JCT RTS 104 & 61,104 104 54012001 INTERPLANT ROAD,2P - NYS Power Authority,1960,07/12/2017,FO,6.47
gara,Lewiston (Town),.9 MI N JCT SH61 & SH 104,104 104 54012013 EX-N.Y.CENTRAL RR,NYSDOT,1962,07/27/2017,N,6.44
gara,Lewiston (Town),JCT RTS 104 + 18F,104 104 54012033 RT104 WEST BOUND,NYSDOT,1965,09/15/2016,N,6.99
gara,Lewiston (Town),JCT RTES 104 + 18,104 104 54012038 18  18 54011010,NYSDOT,1992,08/22/2016,N,6.71
gara,Lewiston (Town),3.8 MI N JCT RTS 18F +104,18F X STATE PARK ROAD,2J - Niagara Frontier State,1968,10/20/2016,FO,6.33
"",,,,Park Commission,,,,
gara,Lewiston (Town),3.3 MI N JCT RT 190I & 31,190I 190I54011056 POWER RESERVOIR,NYSDOT,1963,12/21/2015,N,6.35
gara,Lewiston (Town),1.1 MI N JCT RTS 104 & 61,190I 190I54015P01 104  104 54012014,NYSDOT,1962,11/03/2015,SD,5.39
gara,Lewiston (Town),2.8 MI N JCT RT 190I & 31,190I190I54011051 INTERPLANT ROAD,NYSDOT,1963,09/28/2016,N,5.60
gara,Lewiston (Town),2.8 MI N JCT RT 190I & 31,190I190I54011051 INTERPLANT ROAD,NYSDOT,1963,09/28/2016,N,5.32
gara,Lewiston (Town),RAMP P AT JCT RT 104&190I,190I190I54011061 190I190I54011065,NYSDOT,1962,10/19/2015,FO,4.76
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Niagara County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
gara,Lewiston (Town),JCT RT 104 + I-190,190IX 104 104 54012015,2I - Niagara Falls Bridge,1962,11/18/2016,FO,6.26
"",,,,Commission,,,,
gara,Lewiston (Town),1.9 MI N JCT RTS 265 + 31,265  265 54024046 POWER RESERVOIR,NYSDOT,1963,12/21/2015,N,6.50
gara,Lewiston (Town),1.0 MI S 957A ACCESS 190I,957A 957A54014003 INTERPLANT ROAD,2P - NYS Power Authority,1963,11/23/2016,FO,6.41
gara,Lewiston (Town),0.5 MI S 957A ACCESS 190I,957A 957A54014009 RBT MOSES PWRPLNT,2P - NYS Power Authority,1963,11/07/2016,FO,4.36
gara,Lewiston (Town),0.5 MI S 957A ACCESS 190I,957A 957A54014009 RBT MOSES PWRPLNT,2P - NYS Power Authority,1963,12/02/2016,FO,4.46
gara,Lewiston (Town),.3 MI N JCT SH104 & SH18F,957A 957A54014036 MOHAWK STREET,2J - Niagara Frontier State,1965,06/21/2017,N,5.58
"",,,,Park Commission,,,,
gara,Lewiston (Town),.1 MI N JCT SH 61 & SH104,957A957A54014006 ROCK CUT,2P - NYS Power Authority,1963,11/02/2016,FO,6.04
gara,Lewiston (Town),.8 MI W JCT SH104 & SH265,COUNTRY CLB TRAIL FISH CREEK,40 - Town,1989,12/07/2016,N,5.00
gara,Lewiston (Town),AT I190 & INT 104,LEWISTONQUEENSTON NIAGARA RIVER,2I - Niagara Falls Bridge,1960,05/12/2017,FO,6.09
"",,,,Commission,,,,
gara,Lewiston (Town),2.5 MI N JCT 104 & 18F,PLETCHER RD 957A957A54014058,2J - Niagara Frontier State,1965,06/03/2016,FO,6.62
"",,,,Park Commission,,,,
gara,Lewiston (Town),2.5 MI N OF LEWISTON,PLETCHER ROAD FOURMILE CREEK,40 - Town,1965,09/19/2016,N,6.00
gara,Lewiston (Town),.4 MI W JCT 957A & I190,RAMP 190I TO 957A RELIEF,2J - Niagara Frontier State,1962,11/29/2016,N,6.40
"",,,,Park Commission,,,,
gara,Lewiston (Town),AT JCT 957A ACCESS & 190I,RAMP TO & FR.190I 957A 957A54014015,2P - NYS Power Authority,1963,08/25/2016,FO,6.29
gara,Lewiston (Village),JCT RTS 18 + 104,104 104 54012028 18  18 54011001,NYSDOT,1965,03/30/2016,N,5.31
gara,Lewiston (Village),0.3 MI N JCT RTS 104 & 18,104 104 54012030 957A957A54014032,NYSDOT,1965,09/08/2015,N,5.99
gara,Lewiston (Village),.3 MI N JCT SH104 & SH18F,957A 957A54014036 MOHAWK STREET,2J - Niagara Frontier State,1965,06/20/2017,N,5.79
"",,,,Park Commission,,,,
gara,Lockport (City),JCT RTE 93 & CANAL,93  93 54014009 ERIE CANAL,NYSDOT,1991,04/26/2017,N,6.59
gara,Lockport (City),JCT RTS 31 & 78 & CANAL,3131 54013014 ERIE CANAL,NYSDOT,1955,09/21/2016,N,5.63
gara,Lockport (City),IN LOCKPORT,EXCHANGE STREET ERIE CANAL,NYSDOT,1915,09/15/2017,FO,6.25
gara,Lockport (City),AT JCT RTS 78 + 31,MAIN STREET ERIE CANAL,NYSDOT,1912,09/27/2016,SD,5.51
gara,Lockport (City),IN LOCKPORT ON ERIE CANAL,MATT MURPHY WAY ERIE CANAL,42 - City,1993,09/22/2017,N,5.97
gara,Lockport (City),AT LOCKPORT ON CANAL,NORTH ADAM STREET ERIE CANAL,NYSDOT,1918,09/16/2016,SD,2.65
gara,Lockport (City),1.7 MI NW JCT SH31 & SH78,OLD NIAGARA ROAD SOMERSET RR,30 - County,1983,10/10/2016,N,6.40
gara,Lockport (City),.3 MI NE JCT SH 78 & SH31,PINE STREET ERIE CANAL,NYSDOT,1901,10/27/2016,N,5.42
gara,Lockport (City),AT LOCKPORT ON ERIE CANAL,STEVENS STREET ERIE CANAL,42 - City,2005,11/06/2015,N,6.38
gara,Lockport (Town),0.5 MI N JCT RTS 78 + 263,78  78 54031003 MUD CREEK,NYSDOT,1969,07/11/2017,N,4.81
gara,Lockport (Town),.9 MI S JCT SH 78 & SH104,78  78 54033012 EB EIGHTEENMLE CK,NYSDOT,1989,08/07/2017,N,6.20
gara,Lockport (Town),0.9 MI W JCT RTS 104 & 78,104 104 54012209 E BR 18 MILE CRK,NYSDOT,1995,11/23/2015,N,6.57
gara,Lockport (Town),2.5 MI SOUTH OF LOCKPORT,93  93 54015020 Donner Crk,NYSDOT,1958,08/02/2016,N,6.46
