"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,Herkimer County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
kimer,Cold Brook (Village),1.1 MI N JCT SH 8 & SH 28,88 23081019 COLD BROOK,NYSDOT,1998,10/04/2016,N,4.64
kimer,Cold Brook (Village),1.9 MI N JCT RTS 28 & 8,88 23081026 COLD BROOK,NYSDOT,1998,10/04/2016,N,4.67
kimer,Columbia (Town),2.9 MI SE OF CEDARVILLE,CASLER ROAD UNADILLA LAKE OUT,40 - Town,1920,11/07/2016,FO,5.71
kimer,Columbia (Town),1 MILE SE OF CEDARVILLE,COUNTY ROAD 85 UNADILLA RIVER,30 - County,2013,12/14/2015,N,6.93
kimer,Danube (Town),2.3 MI SE JCT RTS 5S &169,5S  5S23021236 NOWADAGA CREEK,NYSDOT,1931,11/10/2016,SD,5.81
kimer,Danube (Town),05MI E INT 29A RTE 90I,90IX  (EB) 5S  5S 23021217,2L - NYS Thruway Authority,1954,08/18/2016,N,5.94
kimer,Danube (Town),05MI E INT 29A RTE 90I,90IX  (WB) 5S  5S 23021217,2L - NYS Thruway Authority,1954,08/18/2016,N,5.86
kimer,Danube (Town),3.5 MI SE OF LITTLE FALLS,90IX EB DEPOT RD,2L - NYS Thruway Authority,1954,05/17/2016,FO,3.84
kimer,Danube (Town),RTE 90I AT INT 29A,90IX EB EXIT 29A RAMP,2L - NYS Thruway Authority,1970,06/14/2016,N,4.94
kimer,Danube (Town),3.5 MI SE OF LITTLE FALLS,90IX WB DEPOT RD,2L - NYS Thruway Authority,1954,05/17/2016,FO,3.94
kimer,Danube (Town),RTE 90-I AT INT 29A,90IX WB EXIT 29A RAMP,2L - NYS Thruway Authority,1970,06/08/2016,N,4.61
kimer,Danube (Town),4.5 MI SE OF LITTLE FALLS,COUNTY ROAD 102 NOWADAGA CREEK,30 - County,2008,10/19/2016,N,7.00
kimer,Danube (Town),4.5 MI SE OF LITTLE FALLS,COUNTY ROAD 102 NOWADAGA CREEK,30 - County,2007,10/19/2015,N,6.54
kimer,Danube (Town),4.5 MI SE OF LITTLE FALLS,COUNTY ROAD 102 NOWADAGA CREEK,30 - County,2014,11/28/2016,N,6.93
kimer,Danube (Town),2.8 MI NE OF PAINES HLLOW,COUNTY ROAD 136 UNKNOWN CREEK,30 - County,1991,05/01/2017,N,5.73
kimer,Danube (Town),3.0 MI SW ST. JOHNSVILLE,CR 188 RIVER RD 90IX,2L - NYS Thruway Authority,1954,10/23/2015,FO,4.96
kimer,Danube (Town),4.9 MI S OF LITTLE FALLS,JOHNNY CAKE ROAD UNKNOWN CREEK,30 - County,2009,05/01/2017,N,5.36
kimer,Danube (Town),5 MI S OF LITTLE FALLS,NEWVILLE ROAD NOWADAGA CREEK,30 - County,2001,07/05/2017,N,6.92
kimer,Danube (Town),.3 MI N JCT SH29A & SH 5S,Ramp 90I to 169 5S  5S23021213,2L - NYS Thruway Authority,1974,05/18/2016,N,6.18
kimer,Danube (Town),12MI SE JCT RTS 5+169,SERVICE ROAD ERIE BARGE CANAL,NYSDOT,1913,11/18/2016,SD,3.21
kimer,Danube (Town),5 MI S CITY LITTLE FALLS,TIBBITTS ROAD NOWADAGA CREEK,40 - Town,1955,05/23/2017,N,4.42
kimer,Fairfield (Town),16MI S  JCT RTS 29+169,169 169 23012067 STONY CREEK,NYSDOT,1925,11/15/2016,SD,3.60
kimer,Fairfield (Town),.5 MI NE OF KAST BRIDGE,CR7 WEST END ROAD NORTH CREEK,30 - County,2008,11/29/2016,N,6.88
